"Species","Longitude","Latitude"
"Calopteryx virgo",19.69781981,63.56183141
"Calopteryx virgo",14.01603822,58.24878108
"Calopteryx virgo",14.41232209,59.20730708
"Calopteryx virgo",20.96712399,65.45656715
"Calopteryx virgo",15.16752742,58.85236447
"Calopteryx virgo",13.69882094,58.56429435
"Calopteryx virgo",14.36851357,62.56227964
"Calopteryx virgo",15.11022618,62.38163763
"Calopteryx virgo",14.47308079,62.04463069
"Calopteryx virgo",15.01866306,60.7288483
"Calopteryx virgo",17.31755406,62.29581968
"Calopteryx virgo",14.98475706,57.64091182
"Calopteryx virgo",13.49163569,59.5259469
"Calopteryx virgo",13.07449509,60.26343904
"Calopteryx virgo",12.97735664,56.57145623
"Calopteryx virgo",13.06741959,61.32864558
"Calopteryx virgo",18.29718941,59.79206716
"Calopteryx virgo",15.80160153,57.64604396
"Calopteryx virgo",15.18995069,59.89986761
"Calopteryx virgo",13.60842341,58.22318165
"Calopteryx virgo",13.31725066,56.43013488
"Calopteryx virgo",15.09604169,63.14866654
"Calopteryx virgo",12.28131228,58.36903223
"Calopteryx virgo",16.78932652,60.2590574
"Calopteryx virgo",15.95710063,60.98790133
"Calopteryx virgo",15.47910066,60.64263532
"Calopteryx virgo",12.73763831,57.08001622
"Calopteryx virgo",21.8163388,66.34017569
"Calopteryx virgo",16.97393,61.51663591
"Calopteryx virgo",20.58600228,65.18746819
"Calopteryx virgo",20.80838282,65.21669122
"Calopteryx virgo",21.01563783,65.13465538
"Calopteryx virgo",17.79648039,62.92544025
"Calopteryx virgo",11.78662006,58.16497843
"Calopteryx virgo",13.67291484,56.26469718
"Calopteryx virgo",15.88356085,57.08301974
"Calopteryx virgo",20.21818358,64.54166664
"Calopteryx virgo",12.7275297,59.6269516
"Calopteryx virgo",16.04016263,60.44233801
"Calopteryx virgo",16.5896969,57.77965923
"Calopteryx virgo",13.25586585,59.56726984
"Calopteryx virgo",13.47077244,55.46246456
"Calopteryx virgo",12.92234607,56.69846969
"Calopteryx virgo",15.26523761,59.02147054
"Calopteryx virgo",12.6885257,60.32868168
"Calopteryx virgo",12.33927369,58.62505923
"Calopteryx virgo",14.10964934,63.24441532
"Calopteryx virgo",12.43048529,58.20205086
"Calopteryx virgo",17.70303065,63.05156115
"Calopteryx virgo",16.44732623,63.0925498
"Calopteryx virgo",15.34059595,57.38912399
"Calopteryx virgo",21.67480454,65.58315624
"Calopteryx virgo",15.27407451,59.5246102
"Calopteryx virgo",20.92567682,67.1284513
"Calopteryx virgo",16.25694272,57.1312929
"Calopteryx virgo",16.05633153,57.72059283
"Calopteryx virgo",15.0977327,60.1476066
"Calopteryx virgo",20.28687785,64.17096854
"Calopteryx virgo",16.02721679,59.29435194
"Calopteryx virgo",19.9458577,66.17779458
"Calopteryx virgo",14.78958622,58.74501525
"Calopteryx virgo",12.79862105,57.71835901
"Calopteryx virgo",13.11317261,55.94876545
"Calopteryx virgo",17.09257423,59.63169907
"Calopteryx virgo",14.60078979,57.52434247
"Calopteryx virgo",16.20966981,64.11763282
"Calopteryx virgo",15.0621019,59.35598598
"Calopteryx virgo",14.36704044,59.10392443
"Calopteryx virgo",12.99968002,57.92013118
"Calopteryx virgo",14.19312071,59.92716845
"Calopteryx virgo",12.40508358,58.08377621
"Calopteryx virgo",16.65436134,62.34140872
"Calopteryx virgo",14.11815655,57.94435896
"Calopteryx virgo",14.39828503,56.42655478
"Calopteryx virgo",21.33324969,66.0616727
"Calopteryx virgo",19.29283464,65.13759499
"Calopteryx virgo",14.20552683,60.16523094
"Calopteryx virgo",16.74115333,59.76090225
"Calopteryx virgo",16.63297377,59.4423218
"Calopteryx virgo",15.55462464,62.92077822
"Calopteryx virgo",17.12017568,62.69823452
"Calopteryx virgo",17.18110309,62.81403254
"Calopteryx virgo",16.96655894,62.88629319
"Calopteryx virgo",18.1643834,60.36103065
"Calopteryx virgo",13.96362529,57.31397298
"Calopteryx virgo",15.55754095,62.30070251
"Calopteryx virgo",14.77768891,61.18994587
"Calopteryx virgo",15.84385223,61.3857892
"Calopteryx virgo",12.42225756,57.79377477
"Calopteryx virgo",21.67534449,67.67484208
"Calopteryx virgo",19.55892858,63.69637635
"Calopteryx virgo",15.46982865,61.43460998
"Calopteryx virgo",12.45312045,60.89721798
"Calopteryx virgo",13.95481113,56.08834923
"Calopteryx virgo",15.60101806,59.91801244
"Calopteryx virgo",23.62059258,66.29164184
"Calopteryx virgo",15.10812252,56.17993122
"Calopteryx virgo",12.65991418,60.73827258
"Calopteryx virgo",14.19257583,56.61045027
"Calopteryx virgo",18.39805891,60.03552313
"Calopteryx virgo",18.23336009,59.98410467
"Calopteryx virgo",14.95867222,63.21426476
"Calopteryx virgo",14.43319665,63.50063149
"Calopteryx virgo",14.2167814,63.42386127
"Calopteryx virgo",16.54214928,57.32993813
"Calopteryx virgo",16.15878557,60.37258439
"Calopteryx virgo",16.14541509,61.08547861
"Calopteryx virgo",14.04997774,57.01857708
"Calopteryx virgo",14.04634665,57.73908615
"Calopteryx virgo",13.63837996,56.69812001
"Calopteryx virgo",20.00056275,64.9709899
"Calopteryx virgo",13.22034512,59.89582068
"Calopteryx virgo",15.67909895,59.32682436
"Calopteryx virgo",17.43230274,59.06110555
"Calopteryx virgo",12.59052413,56.84988093
"Calopteryx virgo",20.13268243,63.69189397
"Calopteryx virgo",12.82605393,56.78004958
"Calopteryx virgo",19.98809923,64.0367852
"Calopteryx virgo",20.06861824,64.23660286
"Calopteryx virgo",17.06660721,60.05576453
"Calopteryx virgo",18.70332485,59.75771296
"Calopteryx virgo",17.3095431,60.43561566
"Calopteryx virgo",17.94407444,59.86201939
"Calopteryx virgo",23.21392923,66.20861671
"Calopteryx virgo",17.00172948,59.95324536
"Calopteryx virgo",20.84384746,66.44295065
"Calopteryx virgo",13.41601131,57.67421457
"Calopteryx virgo",13.98088458,59.34751951
"Calopteryx virgo",16.58175901,58.14310045
"Calopteryx virgo",17.57648304,60.40146994
"Calopteryx virgo",13.92848585,59.50189272
"Calopteryx virgo",19.63492314,65.4901416
"Calopteryx virgo",18.29030502,63.29854882
"Calopteryx virgo",16.46748213,58.02172859
"Calopteryx virgo",13.81659202,60.19127109
"Calopteryx virgo",12.26688154,57.42248425
"Calopteryx virgo",18.51135304,60.19326607
"Calopteryx virgo",16.05683518,57.41884798
"Calopteryx virgo",13.09853968,58.1911919
"Calopteryx virgo",12.76785783,58.17340124
"Coenagrion armatum",12.94844305,55.81455886
"Coenagrion armatum",17.48987933,62.14030286
"Coenagrion armatum",17.4845917,62.5120119
"Coenagrion armatum",16.88302605,59.51120075
"Coenagrion armatum",18.74475654,60.18290781
"Coenagrion armatum",14.58100782,56.7517968
"Coenagrion armatum",14.62735924,56.2840166
"Coenagrion armatum",16.45360085,59.50801139
"Coenagrion armatum",15.5855862,58.12558725
"Coenagrion armatum",14.78446091,57.61156254
"Coenagrion armatum",14.71653539,56.08329166
"Coenagrion armatum",15.4605914,58.5203349
"Coenagrion armatum",14.82986566,58.1692665
"Coenagrion armatum",17.17617425,58.93243908
"Coenagrion armatum",16.36773107,59.07931843
"Coenagrion armatum",15.18710216,56.23247806
"Coenagrion armatum",14.04332193,59.0697268
"Coenagrion armatum",17.22431458,62.41116493
"Coenagrion armatum",15.75778295,58.16032163
"Coenagrion armatum",15.6199165,58.01709086
"Coenagrion armatum",15.67193172,60.49417674
"Coenagrion armatum",15.37593981,65.50891496
"Coenagrion armatum",15.95415233,57.99621457
"Coenagrion armatum",16.29817546,58.95984901
"Coenagrion armatum",14.65802937,58.29685844
"Coenagrion armatum",17.91184295,59.1254962
"Coenagrion armatum",18.51754827,59.81056566
"Coenagrion armatum",14.24436381,55.65898989
"Coenagrion armatum",15.7294805,56.18845579
"Coenagrion armatum",16.32529478,58.14734368
"Coenagrion armatum",20.90176228,64.26554517
"Coenagrion armatum",20.47375411,66.00481332
"Coenagrion armatum",17.72894789,63.15141043
"Coenagrion armatum",18.7796017,64.526834
"Coenagrion armatum",23.08933066,66.4466586
"Coenagrion armatum",12.17260898,58.39377084
"Coenagrion armatum",15.63554131,62.51983082
"Coenagrion armatum",19.62670549,65.25882605
"Coenagrion armatum",22.44072128,65.92159068
"Coenagrion armatum",19.76256568,63.92240961
"Coenagrion armatum",18.44443655,63.17874076
"Coenagrion armatum",19.64587597,64.94707408
"Coenagrion armatum",23.60586031,66.82622311
"Coenagrion armatum",15.15789797,57.95855601
"Coenagrion armatum",17.98506871,59.40077487
"Coenagrion armatum",15.24570114,57.87439708
"Coenagrion armatum",18.75680571,57.68608562
"Coenagrion armatum",14.85224496,58.29801164
"Coenagrion armatum",17.15232698,62.52323858
"Coenagrion armatum",13.84340649,55.55827633
"Coenagrion armatum",14.78565578,56.86802766
"Coenagrion armatum",14.31086826,58.48093325
"Coenagrion armatum",17.62346806,59.86778428
"Coenagrion armatum",16.64435734,56.62287008
"Coenagrion armatum",11.95496673,57.35707479
"Coenagrion armatum",16.48283182,56.64576342
"Coenagrion armatum",16.29045104,56.66812238
"Coenagrion armatum",20.61931541,66.43032437
"Coenagrion armatum",16.90721164,58.33237799
"Coenagrion armatum",13.44435441,59.35250576
"Coenagrion armatum",14.35263204,55.55046798
"Coenagrion armatum",14.25627693,56.00408677
"Coenagrion armatum",13.8014837,59.38245709
"Coenagrion armatum",13.35205817,59.46143572
"Coenagrion armatum",15.1154781,58.34521625
"Coenagrion armatum",12.24790665,57.28904985
"Coenagrion armatum",15.4261642,58.33987056
"Coenagrion armatum",17.64256277,59.1527425
"Coenagrion armatum",15.00834281,60.73373351
"Coenagrion armatum",16.1158881,62.54156985
"Coenagrion armatum",12.66388196,56.73964172
"Coenagrion armatum",13.52482803,55.70503914
"Coenagrion armatum",13.27784833,55.57486492
"Coenagrion armatum",14.9857042,59.51620388
"Coenagrion armatum",12.60466855,56.12878801
"Coenagrion armatum",12.93870622,56.43889985
"Coenagrion armatum",12.6440121,56.4347945
"Coenagrion armatum",14.9666993,59.363468
"Coenagrion armatum",13.61197841,58.22283407
"Coenagrion armatum",14.01945092,55.65008455
"Coenagrion armatum",18.45637761,59.65096752
"Coenagrion armatum",21.04283642,64.91361844
"Coenagrion armatum",15.53061001,56.99796882
"Coenagrion armatum",20.57772663,64.7650434
"Coenagrion armatum",15.11050922,58.44978325
"Coenagrion armatum",17.91501048,59.57925896
"Coenagrion armatum",16.12774286,66.03550316
"Coenagrion armatum",19.74614085,65.16200882
"Coenagrion armatum",14.50529245,58.49131454
"Coenagrion armatum",15.95268452,59.361448
"Coenagrion armatum",15.29513265,58.5739643
"Coenagrion armatum",13.84341857,58.40548865
"Coenagrion armatum",13.07262849,56.30176387
"Coenagrion armatum",21.44820052,64.54798194
"Coenagrion armatum",20.93924168,64.7624619
"Coenagrion armatum",18.51530116,59.32508865
"Coenagrion armatum",20.24045831,63.78238351
"Coenagrion armatum",20.44899974,64.92976226
"Coenagrion armatum",13.81179981,63.40476914
"Coenagrion armatum",14.06178342,59.17551465
"Coenagrion armatum",13.17699886,55.96062731
"Coenagrion armatum",12.3916894,57.47437833
"Coenagrion armatum",14.26236357,59.61111161
"Coenagrion armatum",21.79754394,65.62979353
"Coenagrion armatum",19.49321038,64.57030281
"Coenagrion armatum",19.45372881,64.44766684
"Coenagrion armatum",16.38569251,64.63123238
"Coenagrion armatum",21.65361212,67.77338232
"Coenagrion armatum",12.25693026,58.9871863
"Coenagrion armatum",12.49628009,57.06810034
"Coenagrion armatum",21.42009153,64.44405937
"Coenagrion armatum",13.95021495,59.32764395
"Coenagrion armatum",11.74409256,57.64357229
"Coenagrion armatum",15.11549243,59.11586063
"Coenagrion armatum",16.54554959,57.91019027
"Coenagrion armatum",14.69862551,58.01806398
"Coenagrion armatum",17.6122996,58.91110152
"Coenagrion armatum",14.86898761,56.970583
"Coenagrion armatum",17.55937086,62.23118425
"Coenagrion armatum",20.61645046,64.26665997
"Coenagrion armatum",15.40500914,59.17712931
"Coenagrion armatum",15.58228988,59.18088346
"Coenagrion armatum",15.6981052,60.61435002
"Coenagrion armatum",11.56373294,58.02976715
"Coenagrion armatum",14.93480334,58.77597522
"Coenagrion armatum",18.1633484,59.20945836
"Coenagrion armatum",14.67569078,57.03415821
"Coenagrion armatum",18.45888578,57.7588176
"Coenagrion armatum",14.58521638,59.1520967
"Coenagrion armatum",11.54962105,58.24985116
"Coenagrion armatum",13.78645978,58.27812035
"Coenagrion armatum",13.67848231,58.47164884
"Coenagrion armatum",20.45936173,63.79576454
"Coenagrion armatum",19.50354725,63.72706507
"Coenagrion armatum",14.10324543,58.69266989
"Coenagrion armatum",12.25546123,57.16638389
"Coenagrion armatum",15.41175369,59.28692086
"Coenagrion armatum",20.08390363,64.24193593
"Coenagrion armatum",14.84761636,59.20771936
"Coenagrion armatum",14.73073061,59.04484783
"Coenagrion armatum",15.75456242,56.08792445
"Coenagrion armatum",16.48318353,57.12575773
"Coenagrion armatum",14.68006792,63.19885069
"Coenagrion armatum",13.69452523,56.01996103
"Coenagrion armatum",15.4574173,58.96528079
"Coenagrion armatum",15.30707586,59.08827488
"Coenagrion armatum",12.56824239,56.84420044
"Coenagrion armatum",15.67960566,59.32491785
"Coenagrion armatum",16.6168535,59.59995283
"Coenagrion armatum",13.05757997,62.79940174
"Coenagrion armatum",18.2904603,63.29885966
"Coenagrion armatum",14.05464906,57.89456056
"Coenagrion armatum",15.62321929,58.4348711
"Coenagrion armatum",12.21839922,58.07781313
"Coenagrion hastulatum",13.26290165,60.29668086
"Coenagrion hastulatum",13.53993334,60.00314459
"Coenagrion hastulatum",13.88109167,59.73158843
"Coenagrion hastulatum",13.02810897,60.61940019
"Coenagrion hastulatum",12.76841895,59.42166892
"Coenagrion hastulatum",13.54451617,60.12731642
"Coenagrion hastulatum",12.38910207,60.89717639
"Coenagrion hastulatum",13.49032595,59.68638315
"Coenagrion hastulatum",14.16072147,59.56668529
"Coenagrion hastulatum",13.97002645,59.62727189
"Coenagrion hastulatum",13.36438626,59.5181576
"Coenagrion hastulatum",12.610939,59.52121549
"Coenagrion hastulatum",14.14789126,58.94064302
"Coenagrion hastulatum",14.06847298,55.93488137
"Coenagrion hastulatum",14.90615031,59.69389045
"Coenagrion hastulatum",14.42922463,59.21127095
"Coenagrion hastulatum",14.74318534,60.07053215
"Coenagrion hastulatum",14.83828619,59.86404139
"Coenagrion hastulatum",14.46537511,59.30964396
"Coenagrion hastulatum",14.52980235,58.73765662
"Coenagrion hastulatum",14.63322528,59.98667555
"Coenagrion hastulatum",18.54002769,57.65456648
"Coenagrion hastulatum",14.0382992,64.77283405
"Coenagrion hastulatum",14.86905749,56.34356311
"Coenagrion hastulatum",14.81921656,56.22660253
"Coenagrion hastulatum",16.6939157,60.53222761
"Coenagrion hastulatum",13.76636617,57.15769511
"Coenagrion hastulatum",15.5855862,58.12558725
"Coenagrion hastulatum",18.7929125,63.20766062
"Coenagrion hastulatum",16.49484466,62.69482418
"Coenagrion hastulatum",16.95229105,62.42182364
"Coenagrion hastulatum",17.40317697,62.60836843
"Coenagrion hastulatum",17.4845917,62.5120119
"Coenagrion hastulatum",16.19386106,62.49974819
"Coenagrion hastulatum",15.36984415,59.17728801
"Coenagrion hastulatum",18.70629096,60.11581195
"Coenagrion hastulatum",18.55069537,59.89945567
"Coenagrion hastulatum",18.0255021,66.04917325
"Coenagrion hastulatum",14.92953204,62.17278673
"Coenagrion hastulatum",14.89016054,56.9078261
"Coenagrion hastulatum",14.52670622,57.09520298
"Coenagrion hastulatum",15.50180541,57.17893448
"Coenagrion hastulatum",15.77588413,56.71535399
"Coenagrion hastulatum",15.4833525,56.15979726
"Coenagrion hastulatum",16.83900584,62.31306967
"Coenagrion hastulatum",14.92440046,62.38224417
"Coenagrion hastulatum",16.29648376,62.36243168
"Coenagrion hastulatum",16.83668084,62.88437287
"Coenagrion hastulatum",15.13266679,62.34071387
"Coenagrion hastulatum",17.21352143,60.43449719
"Coenagrion hastulatum",17.08136996,60.29556831
"Coenagrion hastulatum",18.0566887,60.46959418
"Coenagrion hastulatum",14.65151586,58.32950725
"Coenagrion hastulatum",14.55700136,57.68738569
"Coenagrion hastulatum",16.79888556,58.12810336
"Coenagrion hastulatum",16.7227223,59.18044377
"Coenagrion hastulatum",11.76439314,59.52005915
"Coenagrion hastulatum",14.31203229,55.57620684
"Coenagrion hastulatum",14.44923365,58.44529813
"Coenagrion hastulatum",17.71447263,62.41437574
"Coenagrion hastulatum",15.46614063,58.53228714
"Coenagrion hastulatum",12.67631534,59.03457375
"Coenagrion hastulatum",16.00311156,62.61535947
"Coenagrion hastulatum",15.69287433,57.03916578
"Coenagrion hastulatum",17.45462178,62.87214619
"Coenagrion hastulatum",15.18266612,62.48535143
"Coenagrion hastulatum",18.14449683,62.96068234
"Coenagrion hastulatum",16.32569979,56.72994544
"Coenagrion hastulatum",16.16841533,58.46570629
"Coenagrion hastulatum",14.80074983,58.08678851
"Coenagrion hastulatum",14.02385932,57.85297085
"Coenagrion hastulatum",12.71344479,56.05653231
"Coenagrion hastulatum",16.48674796,58.18069708
"Coenagrion hastulatum",16.24717355,58.15939583
"Coenagrion hastulatum",20.39238104,63.73709759
"Coenagrion hastulatum",18.58701448,57.47729479
"Coenagrion hastulatum",13.44858376,57.76975729
"Coenagrion hastulatum",16.2721119,58.59850234
"Coenagrion hastulatum",20.11159378,63.97087877
"Coenagrion hastulatum",15.28953458,58.03798674
"Coenagrion hastulatum",15.51888498,58.29505056
"Coenagrion hastulatum",15.37068503,57.94896089
"Coenagrion hastulatum",15.1885679,58.64805324
"Coenagrion hastulatum",15.24509245,57.11968067
"Coenagrion hastulatum",17.20025739,58.93567902
"Coenagrion hastulatum",17.8267026,65.0750468
"Coenagrion hastulatum",20.62734561,65.40394517
"Coenagrion hastulatum",20.86898682,65.33569334
"Coenagrion hastulatum",20.50659196,65.50986486
"Coenagrion hastulatum",17.25742898,65.14041046
"Coenagrion hastulatum",18.50337544,60.01445372
"Coenagrion hastulatum",14.15989927,56.71652788
"Coenagrion hastulatum",14.76936808,56.66508031
"Coenagrion hastulatum",15.06310397,56.47743805
"Coenagrion hastulatum",16.03251234,58.38270079
"Coenagrion hastulatum",15.03982762,56.37276236
"Coenagrion hastulatum",16.21013604,61.31378195
"Coenagrion hastulatum",16.79518954,59.38235646
"Coenagrion hastulatum",13.97886117,56.87049761
"Coenagrion hastulatum",16.00411302,60.04061431
"Coenagrion hastulatum",17.50888663,63.38431982
"Coenagrion hastulatum",16.43697746,63.27561867
"Coenagrion hastulatum",16.85875178,63.0322314
"Coenagrion hastulatum",17.90749531,63.22899728
"Coenagrion hastulatum",17.68593209,63.5531941
"Coenagrion hastulatum",14.85224496,58.29801164
"Coenagrion hastulatum",15.33785061,57.74643775
"Coenagrion hastulatum",15.88389359,62.68706666
"Coenagrion hastulatum",15.43212369,57.31684381
"Coenagrion hastulatum",18.34932885,57.58534365
"Coenagrion hastulatum",18.46165612,57.7568361
"Coenagrion hastulatum",18.75419664,57.83068
"Coenagrion hastulatum",21.0485618,67.66032824
"Coenagrion hastulatum",17.38679296,62.24850476
"Coenagrion hastulatum",14.15458622,55.74540426
"Coenagrion hastulatum",17.91566418,60.2040836
"Coenagrion hastulatum",17.76676775,60.09675
"Coenagrion hastulatum",17.49927013,62.15015661
"Coenagrion hastulatum",18.26425375,62.83674326
"Coenagrion hastulatum",15.54866027,59.56241524
"Coenagrion hastulatum",12.93727222,56.29007491
"Coenagrion hastulatum",15.97909196,56.59764573
"Coenagrion hastulatum",15.95471644,58.7005344
"Coenagrion hastulatum",17.1959099,60.74183407
"Coenagrion hastulatum",18.37956946,62.91826011
"Coenagrion hastulatum",16.22065262,56.862526
"Coenagrion hastulatum",13.62884997,55.69130942
"Coenagrion hastulatum",12.77731915,59.32190765
"Coenagrion hastulatum",15.10313021,57.93491734
"Coenagrion hastulatum",14.13866467,56.45570701
"Coenagrion hastulatum",14.62784468,56.28392821
"Coenagrion hastulatum",16.34339034,58.38923123
"Coenagrion hastulatum",13.66422517,58.44024203
"Coenagrion hastulatum",15.23322371,56.45310328
"Coenagrion hastulatum",15.01675721,57.80080827
"Coenagrion hastulatum",18.12564059,60.38284764
"Coenagrion hastulatum",17.0117297,60.75421662
"Coenagrion hastulatum",15.67193172,60.49417674
"Coenagrion hastulatum",16.83838345,58.72889787
"Coenagrion hastulatum",17.68546189,60.33592597
"Coenagrion hastulatum",20.06680759,63.70064664
"Coenagrion hastulatum",13.83539669,62.43346642
"Coenagrion hastulatum",14.28511663,62.03674804
"Coenagrion hastulatum",17.43063891,62.03663748
"Coenagrion hastulatum",14.82820818,60.69655231
"Coenagrion hastulatum",17.28857406,62.14915722
"Coenagrion hastulatum",15.55414949,58.39459113
"Coenagrion hastulatum",20.82514283,64.66047121
"Coenagrion hastulatum",20.66584707,66.42591021
"Coenagrion hastulatum",14.49921525,58.01554042
"Coenagrion hastulatum",14.35092733,57.92125654
"Coenagrion hastulatum",13.92247864,60.53489735
"Coenagrion hastulatum",14.70301327,63.16719137
"Coenagrion hastulatum",16.16521989,63.02128329
"Coenagrion hastulatum",15.02301663,60.74091441
"Coenagrion hastulatum",19.82597667,63.66625091
"Coenagrion hastulatum",16.88923401,60.87976992
"Coenagrion hastulatum",16.50580055,58.65617015
"Coenagrion hastulatum",13.83928253,58.42978429
"Coenagrion hastulatum",14.23028594,58.58044121
"Coenagrion hastulatum",15.75194594,58.20907527
"Coenagrion hastulatum",15.58257301,62.35566119
"Coenagrion hastulatum",18.08411478,59.47773858
"Coenagrion hastulatum",12.07936214,57.81449216
"Coenagrion hastulatum",14.01928289,57.0439807
"Coenagrion hastulatum",15.27982618,56.55542743
"Coenagrion hastulatum",15.32690532,56.83042035
"Coenagrion hastulatum",15.28637618,56.68162993
"Coenagrion hastulatum",14.09726727,56.04717028
"Coenagrion hastulatum",13.25589718,56.64598884
"Coenagrion hastulatum",12.61867975,62.3379827
"Coenagrion hastulatum",12.62343853,60.06398442
"Coenagrion hastulatum",12.63758729,60.17113508
"Coenagrion hastulatum",14.82394077,61.60055047
"Coenagrion hastulatum",13.63912861,55.56615325
"Coenagrion hastulatum",17.04110111,63.34699814
"Coenagrion hastulatum",21.48049503,64.54142465
"Coenagrion hastulatum",15.38195929,60.53314886
"Coenagrion hastulatum",12.70369445,56.37312946
"Coenagrion hastulatum",15.69384806,58.55487149
"Coenagrion hastulatum",17.58466933,59.7764744
"Coenagrion hastulatum",15.83708566,58.11786978
"Coenagrion hastulatum",15.95415233,57.99621457
"Coenagrion hastulatum",17.47936684,62.41847106
"Coenagrion hastulatum",14.25625889,56.00085198
"Coenagrion hastulatum",18.12681482,63.08061364
"Coenagrion hastulatum",16.15371222,58.69530417
"Coenagrion hastulatum",17.85016387,59.1428244
"Coenagrion hastulatum",15.83520176,56.21015063
"Coenagrion hastulatum",15.74714941,58.31852241
"Coenagrion hastulatum",14.70559435,57.63038381
"Coenagrion hastulatum",12.29437814,57.85460847
"Coenagrion hastulatum",18.51754827,59.81056566
"Coenagrion hastulatum",14.24436381,55.65898989
"Coenagrion hastulatum",14.0476497,56.32601066
"Coenagrion hastulatum",12.54811783,57.35093626
"Coenagrion hastulatum",19.53323752,64.34671576
"Coenagrion hastulatum",14.66917175,56.37080905
"Coenagrion hastulatum",13.41014382,57.65962282
"Coenagrion hastulatum",18.34216053,59.77141099
"Coenagrion hastulatum",17.17707895,59.17878174
"Coenagrion hastulatum",13.80003418,55.54454163
"Coenagrion hastulatum",13.77489886,56.14316036
"Coenagrion hastulatum",15.18056292,61.03871444
"Coenagrion hastulatum",14.78126169,60.58947909
"Coenagrion hastulatum",13.87565872,56.06239563
"Coenagrion hastulatum",13.9639243,56.45988828
"Coenagrion hastulatum",15.65221966,58.01937261
"Coenagrion hastulatum",16.3578886,58.71550856
"Coenagrion hastulatum",16.09135163,58.7873897
"Coenagrion hastulatum",20.10833055,67.05557738
"Coenagrion hastulatum",18.79366094,63.53249748
"Coenagrion hastulatum",18.47323173,63.59087619
"Coenagrion hastulatum",17.32766961,60.87603086
"Coenagrion hastulatum",13.99762635,55.43416065
"Coenagrion hastulatum",12.55227749,56.87847927
"Coenagrion hastulatum",13.31040673,56.1470541
"Coenagrion hastulatum",15.91464498,58.29603926
"Coenagrion hastulatum",14.57893527,59.42678566
"Coenagrion hastulatum",12.32853981,58.70511399
"Coenagrion hastulatum",16.70626915,58.65330915
"Coenagrion hastulatum",13.23678045,59.40780776
"Coenagrion hastulatum",13.0628406,59.60762621
"Coenagrion hastulatum",16.50856434,58.27051482
"Coenagrion hastulatum",16.85452178,56.95176514
"Coenagrion hastulatum",17.60281836,62.95603455
"Coenagrion hastulatum",16.56264351,59.1006858
"Coenagrion hastulatum",13.50822994,59.2580105
"Coenagrion hastulatum",16.57243094,56.53863595
"Coenagrion hastulatum",16.44279819,58.49731704
"Coenagrion hastulatum",16.9358609,57.17933887
"Coenagrion hastulatum",21.07028748,66.36833617
"Coenagrion hastulatum",12.55472523,56.9919508
"Coenagrion hastulatum",13.40272906,56.07323015
"Coenagrion hastulatum",17.15232698,62.52323858
"Coenagrion hastulatum",16.63418367,56.69406088
"Coenagrion hastulatum",16.08141958,58.58182553
"Coenagrion hastulatum",15.10720096,56.63988589
"Coenagrion hastulatum",17.13658599,61.42816841
"Coenagrion hastulatum",12.93870622,56.43889985
"Coenagrion hastulatum",16.77673477,60.6312681
"Coenagrion hastulatum",12.96699619,58.05137972
"Coenagrion hastulatum",14.95152599,57.07204748
"Coenagrion hastulatum",16.72123535,58.21730449
"Coenagrion hastulatum",13.45514266,55.50094778
"Coenagrion hastulatum",12.33194229,57.08229522
"Coenagrion hastulatum",14.97285928,59.51387605
"Coenagrion hastulatum",13.38329499,56.97688127
"Coenagrion hastulatum",13.39507723,55.97973703
"Coenagrion hastulatum",15.15158084,56.19951711
"Coenagrion hastulatum",13.81212838,55.94612812
"Coenagrion hastulatum",17.06569455,61.27293736
"Coenagrion hastulatum",17.8406336,62.51679108
"Coenagrion hastulatum",16.33260505,57.69764819
"Coenagrion hastulatum",17.07629638,61.75128913
"Coenagrion hastulatum",17.14179981,61.04549765
"Coenagrion hastulatum",16.64177416,58.47705852
"Coenagrion hastulatum",15.27512878,57.85567153
"Coenagrion hastulatum",13.0795087,56.34567055
"Coenagrion hastulatum",16.91996773,58.47736469
"Coenagrion hastulatum",12.47057233,59.65695765
"Coenagrion hastulatum",15.16473858,58.78332276
"Coenagrion hastulatum",17.27736232,63.26409119
"Coenagrion hastulatum",12.52307531,56.28158049
"Coenagrion hastulatum",14.491267,56.45697882
"Coenagrion hastulatum",20.00213746,66.13578622
"Coenagrion hastulatum",14.30441959,56.33270468
"Coenagrion hastulatum",15.13472237,58.07802584
"Coenagrion hastulatum",21.32576932,64.47004482
"Coenagrion hastulatum",15.63352252,58.84351036
"Coenagrion hastulatum",15.75817412,64.70057328
"Coenagrion hastulatum",13.8014837,59.38245709
"Coenagrion hastulatum",15.72704789,57.93046355
"Coenagrion hastulatum",12.54962553,63.74096124
"Coenagrion hastulatum",15.45161801,57.85834608
"Coenagrion hastulatum",17.57123521,65.45508416
"Coenagrion hastulatum",14.82004073,57.73064587
"Coenagrion hastulatum",14.63597381,57.8635947
"Coenagrion hastulatum",12.08303523,63.3117958
"Coenagrion hastulatum",13.09673504,56.15979061
"Coenagrion hastulatum",11.8951955,57.74410571
"Coenagrion hastulatum",11.90834918,57.84351139
"Coenagrion hastulatum",12.06304814,57.71047153
"Coenagrion hastulatum",24.038513,65.96285174
"Coenagrion hastulatum",13.18006337,55.96257778
"Coenagrion hastulatum",16.41878522,59.32039513
"Coenagrion hastulatum",21.22358026,65.11202452
"Coenagrion hastulatum",14.73555501,56.87330392
"Coenagrion hastulatum",16.45071279,59.52346439
