Species,Longitude,Latitude
Aeshna mixta,13.57904316,55.75913824
Aeshna mixta,13.77463055,55.6991951
Aeshna mixta,14.15835894,55.6633455
Aeshna mixta,14.27082448,55.9119218
Aeshna mixta,13.41507328,55.58201836
Aeshna mixta,13.46354621,55.72149688
Aeshna mixta,16.62856008,59.56394428
Aeshna mixta,13.13497204,56.32064627
Aeshna mixta,13.42062691,55.35687722
Aeshna mixta,13.80092007,55.54563765
Aeshna mixta,13.09390238,55.59052132
Aeshna mixta,13.00913808,56.29926753
Aeshna mixta,13.38438258,55.46237015
Aeshna mixta,13.37022448,55.34806409
Aeshna mixta,15.85913358,56.15418949
Aeshna mixta,15.70231038,55.95414706
Aeshna mixta,13.59413986,56.1245134
Aeshna mixta,11.74769664,57.83755045
Aeshna mixta,13.62383304,56.11156683
Aeshna mixta,13.00183496,55.58908208
Aeshna mixta,18.25014368,56.92886307
Aeshna mixta,18.72013192,57.4106779
Aeshna mixta,18.28847658,56.934566
Aeshna mixta,14.58437181,56.12650318
Aeshna mixta,19.20995119,59.44292475
Aeshna mixta,19.19768803,59.39787591
Aeshna mixta,13.69407183,55.5644145
Aeshna mixta,13.43171541,55.45620069
Aeshna mixta,13.80763036,55.66630728
Aeshna mixta,13.44732604,55.47024858
Aeshna mixta,12.93644204,55.40676024
Aeshna mixta,15.52206745,58.34434752
Aeshna mixta,12.69117836,56.22679026
Aeshna mixta,15.24547533,58.08360009
Aeshna mixta,13.86834009,55.54744704
Aeshna mixta,12.7007719,55.91853377
Aeshna mixta,13.41792027,55.55620008
Aeshna mixta,12.90506319,56.26739944
Aeshna mixta,12.56004845,56.45122709
Aeshna mixta,12.7554185,56.46318321
Aeshna mixta,14.4217492,57.83476541
Aeshna mixta,13.09673504,56.15979061
Aeshna mixta,13.72558335,55.73313087
Aeshna mixta,13.79719002,55.72417483
Aeshna mixta,13.24890894,55.71030226
Aeshna mixta,13.93867429,59.6723464
Aeshna mixta,13.52655593,55.6070528
Aeshna mixta,13.28796767,56.28809744
Aeshna mixta,16.5097433,56.2957164
Aeshna mixta,12.8815067,55.4447297
Aeshna mixta,13.12986619,56.19743768
Aeshna mixta,12.99242158,55.39466885
Aeshna mixta,12.57378069,56.43388103
Aeshna mixta,13.40521421,55.66313979
Aeshna mixta,13.2278145,55.57139264
Aeshna mixta,12.98810214,55.54607659
Aeshna mixta,13.45413925,55.69804972
Aeshna mixta,13.28607927,55.54431652
Aeshna mixta,15.96078408,59.35797591
Aeshna mixta,13.77279409,55.75067611
Aeshna mixta,12.24591563,57.16772049
Aeshna mixta,12.86147948,56.73743786
Aeshna mixta,13.34387986,56.3659391
Aeshna mixta,11.24289495,58.8604277
Aeshna mixta,14.66979964,55.99592275
Aeshna mixta,13.40181645,55.40439909
Aeshna mixta,13.71682571,55.86550334
Aeshna mixta,18.32311269,59.77609124
Aeshna mixta,11.78536173,57.57972198
Aeshna mixta,13.39756061,55.49506724
Aeshna mixta,13.31681279,55.6258858
Aeshna mixta,18.75351614,59.47181448
Aeshna mixta,13.16421171,55.63284556
Aeshna mixta,15.12854664,58.34061421
Aeshna mixta,13.40897805,55.44784587
Aeshna mixta,13.28615266,55.65329375
Aeshna mixta,12.90442224,55.40825592
Aeshna mixta,13.31107503,55.44113239
Aeshna mixta,15.01037527,58.59895616
Aeshna mixta,13.68351824,56.10811998
Aeshna mixta,13.20478844,55.46623042
Aeshna mixta,13.27555143,55.44803333
Aeshna mixta,13.2563373,55.45418689
Aeshna mixta,13.94009157,55.48154576
Aeshna mixta,13.97470287,55.4819663
Aeshna mixta,13.23133846,55.54415861
Aeshna mixta,15.07184411,59.39696627
Aeshna mixta,11.45010804,58.13206633
Aeshna mixta,13.00831549,56.2796635
Aeshna mixta,13.22045503,55.44679504
Aeshna mixta,13.20275226,55.45639537
Aeshna mixta,13.25775938,55.39285105
Aeshna mixta,16.10451898,58.52943455
Aeshna mixta,14.04356021,55.49142882
Aeshna mixta,13.06284214,55.3854871
Aeshna mixta,13.07900306,55.6544313
Aeshna mixta,13.42125805,55.57180829
Aeshna mixta,14.75486229,58.32094493
Aeshna mixta,16.60049138,59.60388106
Aeshna mixta,12.64661331,56.44231228
Aeshna mixta,12.28300601,57.08497308
Aeshna mixta,12.53103317,56.28295285
Aeshna mixta,13.46873193,55.94872809
Aeshna mixta,13.64996163,57.15844625
Aeshna mixta,16.41717184,56.23343492
Aeshna mixta,18.39312643,60.53264319
Aeshna mixta,11.93428778,57.68818256
Aeshna mixta,15.80139555,56.02531707
Aeshna mixta,13.60129531,59.39744835
Aeshna mixta,12.11720723,57.23665928
Aeshna mixta,12.93532327,55.56766766
Aeshna mixta,12.56962044,56.44314652
Aeshna mixta,16.88248813,59.51137916
Aeshna mixta,13.63664598,56.08394293
Aeshna mixta,15.10991315,56.16390992
Aeshna mixta,13.11455382,55.55566429
Aeshna mixta,14.41682277,59.13845493
Aeshna mixta,17.9634864,57.28974268
Aeshna mixta,14.44950749,56.14405351
Aeshna mixta,12.87395978,55.39511984
Aeshna mixta,16.61376058,59.58163265
Aeshna mixta,16.20751307,58.54503469
Aeshna mixta,12.49674278,57.06833427
Aeshna mixta,13.70420658,56.15904462
Aeshna mixta,12.95194426,55.5856702
Aeshna mixta,13.40826401,55.52483668
Aeshna mixta,18.72651264,57.36741366
Aeshna mixta,15.03788274,59.51283171
Aeshna mixta,15.91567935,57.24202575
Aeshna mixta,15.23842736,59.30963349
Aeshna mixta,13.40957197,56.01200579
Aeshna mixta,15.19027487,56.24121526
Aeshna mixta,18.20278835,57.49497243
Aeshna mixta,14.69690518,58.35699878
Aeshna mixta,14.7644827,58.37085578
Aeshna mixta,13.80465769,55.96667814
Aeshna mixta,14.1111969,55.5635301
Aeshna mixta,13.10120052,55.44322284
Aeshna mixta,13.54857099,55.72955842
Aeshna mixta,13.17673566,55.39330534
Aeshna mixta,12.79008256,56.44966896
Aeshna mixta,15.13738642,58.35179607
Aeshna mixta,13.0447669,56.30958565
Aeshna mixta,13.96821845,55.52966446
Aeshna mixta,13.31304158,55.38501654
Aeshna mixta,13.15809718,55.41482058
Aeshna mixta,14.45287303,56.06684286
Aeshna mixta,14.49830559,56.06239961
Aeshna mixta,14.27759839,56.40145476
Aeshna mixta,11.95532354,57.36320444
Aeshna mixta,12.9793051,55.99371667
Aeshna mixta,16.82559401,58.52708224
Aeshna mixta,13.65224554,55.96249084
Aeshna mixta,15.60986042,56.21699253
Aeshna mixta,12.84455594,56.42735145
Aeshna mixta,13.03386033,55.75549744
Aeshna mixta,13.72969339,55.71838223
Aeshna mixta,15.03329524,58.23763698
Aeshna mixta,15.60152715,57.9803338
Aeshna mixta,14.67112178,58.35668367
Aeshna mixta,16.20379753,56.67974494
Aeshna mixta,16.76159574,56.75628342
Aeshna mixta,17.6272505,59.79977958
Aeshna mixta,14.84467962,58.38154043
Aeshna mixta,16.70390258,56.63304931
Aeshna mixta,12.58261893,56.27280861
Aeshna mixta,13.55664665,59.3092666
Aeshna mixta,13.49335551,55.68996405
Aeshna mixta,13.55462623,55.66003887
Aeshna mixta,13.66364388,55.61663016
Aeshna mixta,13.31127846,56.08641783
Aeshna mixta,13.83707202,55.71943684
Aeshna mixta,17.47764958,59.10818794
Aeshna mixta,13.68979373,55.71186145
Aeshna mixta,13.65846943,55.73737671
Aeshna mixta,13.63421886,55.7522154
Aeshna mixta,17.62346806,59.86778428
Aeshna mixta,11.90344021,57.3036296
Aeshna mixta,15.26547419,59.2756447
Aeshna mixta,17.54031565,59.83120667
Aeshna mixta,17.71687779,59.98354928
Aeshna mixta,16.54356095,56.39054788
Aeshna mixta,16.46888185,59.28738043
Aeshna mixta,12.70369445,56.37312946
Aeshna mixta,16.56264351,59.1006858
Aeshna mixta,16.39984757,56.19723128
Aeshna mixta,17.67212027,59.83775052
Aeshna mixta,16.54372096,56.33162682
Aeshna mixta,14.62535224,56.13894344
Aeshna mixta,12.23778084,57.12618977
Aeshna mixta,13.23489269,55.71755174
Aeshna mixta,14.54906824,56.07091555
Aeshna mixta,12.93120358,55.51357296
Aeshna mixta,13.37020243,56.05399678
Aeshna mixta,16.55857078,58.19286589
Aeshna mixta,13.95021495,59.32764395
Aeshna mixta,11.90308093,57.66016115
Aeshna mixta,12.89406179,55.52303313
Aeshna mixta,12.03847325,57.54313171
Aeshna mixta,13.10573413,55.5270742
Aeshna mixta,15.60769484,58.36083746
Aeshna mixta,15.25468889,59.29050169
Aeshna mixta,13.08580277,55.60694081
Aeshna mixta,13.28866447,56.09547914
Aeshna mixta,12.46399761,57.12434722
Aeshna mixta,13.72434013,55.43574138
Aeshna mixta,12.39665202,57.17205408
Aeshna mixta,14.23808796,56.20371435
Aeshna mixta,13.58775361,55.4478919
Aeshna mixta,12.58824857,56.83809109
Aeshna mixta,18.0398373,59.09515156
Aeshna mixta,13.71703,55.75598347
Aeshna mixta,13.72124981,55.64106696
Aeshna mixta,17.66345511,59.80034484
Aeshna mixta,12.92486702,55.84635598
Aeshna mixta,12.84834771,56.37657889
Aeshna mixta,13.73008904,55.61192636
Aeshna mixta,13.22544128,55.40439337
Aeshna mixta,13.48468643,56.38986294
Aeshna mixta,16.96165846,59.40622449
Aeshna mixta,14.04835781,55.64286279
Aeshna mixta,13.23406992,55.86336006
Aeshna mixta,13.9831754,55.61371055
Aeshna mixta,15.11050922,58.44978325
Aeshna mixta,13.1872489,55.86812523
Aeshna mixta,13.22200378,55.85708431
Aeshna mixta,13.57484953,55.77667588
Aeshna mixta,13.69304637,55.78126935
Aeshna mixta,13.83232247,55.74415725
Aeshna mixta,15.45730497,56.19259204
Aeshna mixta,14.51571093,56.21374727
Aeshna mixta,13.74313149,55.60523112
Aeshna mixta,13.36532942,55.44806139
Aeshna mixta,12.7368562,56.10132617
Aeshna mixta,12.71348262,56.05616452
Aeshna mixta,12.61835861,56.11090663
Aeshna mixta,14.13460068,55.97437816
Aeshna mixta,17.66707602,59.86215537
Aeshna mixta,13.48450771,55.77346543
Aeshna mixta,16.8735982,59.1730113
Aeshna mixta,14.27683747,55.96274218
Aeshna mixta,15.36387089,58.54050322
Aeshna mixta,17.69039503,59.88633389
Aeshna mixta,16.76281852,56.86853051
Aeshna mixta,12.84971234,55.9693793
Aeshna mixta,13.46938931,55.46060496
Aeshna mixta,17.55640249,59.78404379
Aeshna mixta,13.40633505,55.45731971
Aeshna mixta,13.3690205,55.48812089
Aeshna mixta,11.89729737,57.74331237
Aeshna mixta,12.74740703,56.334676
Aeshna mixta,14.00757212,55.99837361
Aeshna mixta,14.37832555,56.20271073
Aeshna mixta,16.1693394,59.79239629
Aeshna mixta,13.78136347,55.64234372
Aeshna mixta,17.01642206,58.50602559
Aeshna mixta,13.81142155,56.6266744
Aeshna mixta,11.47142568,58.12462208
Aeshna mixta,16.56271223,56.40129746
Aeshna mixta,12.95111878,56.09783355
Aeshna mixta,16.46833195,59.18693507
Aeshna mixta,12.74458614,56.02329459
Aeshna mixta,12.69678491,56.21778159
Aeshna mixta,12.73147996,56.2295133
Aeshna mixta,12.53430616,56.23085318
Aeshna mixta,12.38437278,57.09574044
Aeshna mixta,14.12343786,55.59771091
Aeshna mixta,16.37138148,56.70831867
Aeshna mixta,13.00411019,55.55019411
Aeshna mixta,12.27986465,57.11725988
Aeshna mixta,14.67569078,57.03415821
Aeshna mixta,13.59817355,55.74474624
Aeshna mixta,16.66797795,59.54142481
Aeshna mixta,14.01301041,57.17412578
Aeshna mixta,14.17882983,58.42244795
Aeshna mixta,14.97268267,59.51377723
Aeshna mixta,12.9555962,56.13074605
Aeshna mixta,15.01898109,59.52062141
Aeshna mixta,13.550023,59.31837223
Aeshna mixta,12.10995308,57.39839869
Aeshna mixta,16.5624215,56.60713225
Aeshna mixta,13.18464301,56.04641867
Aeshna mixta,12.85304487,56.06335454
Aeshna mixta,15.76904155,56.14754995
Aeshna mixta,13.04516637,55.62657523
Aeshna mixta,13.24615202,56.09703927
Aeshna mixta,13.46198661,55.81215986
Aeshna mixta,12.6743296,56.93210751
Aeshna mixta,12.99444327,56.27278939
Aeshna mixta,13.06596298,55.60005071
Aeshna mixta,14.42206966,57.82211054
Aeshna mixta,13.6557342,58.22285295
Aeshna mixta,13.61197841,58.22283407
Aeshna mixta,12.05373036,57.63853379
Aeshna mixta,13.50593702,55.87751986
Aeshna mixta,12.67712284,56.1913861
Aeshna mixta,13.40951035,55.6759836
Aeshna mixta,12.77653889,56.05063047
Aeshna mixta,12.73929346,56.05645147
Aeshna mixta,13.46850311,55.8437115
Aeshna mixta,13.93477246,55.69603398
Aeshna mixta,13.87847318,56.23359272
Aeshna mixta,13.0755261,55.87078742
Aeshna mixta,14.14869263,56.16064103
Aeshna mixta,13.3348042,55.70460425
Aeshna mixta,14.17137939,55.61437153
Aeshna mixta,12.95024476,55.45348644
Aeshna mixta,13.97838166,56.17294536
Aeshna mixta,14.03928194,56.17293046
Aeshna mixta,13.36247053,55.8721002
Aeshna mixta,13.33834684,55.88717077
Aeshna mixta,12.72527346,56.16788988
Aeshna mixta,13.48095304,55.74270584
Aeshna mixta,13.46636309,55.75158297
Aeshna mixta,13.62222307,56.3210845
Aeshna mixta,13.63337933,56.27131164
Aeshna mixta,13.27144061,55.50441479
Aeshna mixta,13.69516498,55.5811858
Aeshna mixta,13.61221377,56.40528307
Aeshna mixta,12.72074111,56.14705442
Aeshna mixta,13.06808523,55.85614778
Aeshna mixta,13.22993907,55.90954627
Aeshna mixta,14.13986775,55.38032869
Aeshna mixta,12.70363665,56.15714511
Aeshna mixta,12.74609703,56.21084437
Aeshna mixta,13.51403638,55.84249957
Aeshna mixta,13.97030381,55.88511044
Aeshna mixta,13.66875575,55.48723557
Aeshna mixta,13.09617361,55.54163836
Aeshna mixta,11.58137629,58.02050754
Aeshna mixta,13.42889119,55.71379729
Aeshna mixta,13.34913649,55.85109129
Aeshna mixta,13.8627568,58.41769798
Aeshna mixta,12.84148352,56.26506657
Aeshna mixta,13.85111997,55.43783321
Aeshna mixta,13.91493347,55.43483018
Aeshna mixta,14.21811445,56.01264729
Aeshna mixta,15.68167897,58.24011632
Aeshna mixta,18.46857744,57.31500949
Aeshna mixta,13.95848089,55.54502927
Aeshna mixta,13.10269133,55.91156954
Aeshna mixta,13.678286,55.85362032
Aeshna mixta,13.81481174,55.83198912
Aeshna mixta,14.86743021,58.34308902
Aeshna mixta,13.61762607,55.66989486
Aeshna mixta,13.1024477,56.07786645
Aeshna mixta,14.32764742,56.28931087
Aeshna mixta,14.17031674,56.02907459
Aeshna mixta,15.67465453,58.1472971
Aeshna mixta,15.63633281,58.20650607
Aeshna mixta,15.23624393,59.18719058
Aeshna mixta,14.4570652,57.84924845
Aeshna mixta,12.85692464,55.40145559
Aeshna mixta,14.64253987,59.24963309
Aeshna mixta,13.18945334,56.2461319
Aeshna mixta,12.86154685,55.43167338
Aeshna mixta,12.91548103,56.12742435
Aeshna mixta,15.28140606,59.27137254
Aeshna mixta,14.22995328,55.57443379
Aeshna mixta,12.81039963,55.37820571
Aeshna mixta,12.97172588,55.60301262
Aeshna mixta,13.40470027,55.72772024
Aeshna mixta,17.88159919,59.34899066
Aeshna mixta,17.98055812,59.33479513
Aeshna mixta,13.15277085,55.51769987
Aeshna mixta,13.12822184,55.52997234
Aeshna mixta,12.63193319,56.21218862
Aeshna mixta,15.64787745,58.15083113
Aeshna mixta,13.05395156,56.16829961
Aeshna mixta,13.05335045,56.49751789
Aeshna mixta,17.64168687,59.78325574
Aeshna mixta,13.90755946,56.03783724
Aeshna mixta,13.45855588,55.73783476
Aeshna mixta,13.47931864,55.66632705
Aeshna mixta,13.43195783,55.67419651
Aeshna mixta,17.71753635,59.20808906
Aeshna mixta,19.4295948,59.58834009
Aeshna mixta,19.44134486,59.60224041
Aeshna mixta,17.90837717,59.44514442
Aeshna mixta,13.66417241,55.59314545
Aeshna mixta,12.25773424,57.11670568
Aeshna mixta,12.2988205,57.10038706
Aeshna mixta,13.6023226,55.66296377
Aeshna mixta,15.87586933,57.31918152
Aeshna mixta,16.41418129,56.35971627
Aeshna mixta,13.91266667,55.59475611
Aeshna mixta,13.17820376,55.37374354
Aeshna mixta,14.27030935,55.65357574
Aeshna mixta,12.93265302,55.50345025
Aeshna mixta,13.05596099,55.69309124
Aeshna mixta,16.49767869,56.70019758
Aeshna mixta,17.41952848,59.17895767
Aeshna mixta,15.1511346,59.27377111
Aeshna mixta,12.81633232,55.88285396
Aeshna mixta,12.80794924,55.91894266
Aeshna mixta,12.85444761,55.85888073
Aeshna mixta,14.15752149,55.58536954
Aeshna mixta,12.61884829,57.01391097
Aeshna mixta,18.17541342,59.40526569
Aeshna mixta,17.53742543,59.88888468
Aeshna mixta,13.57018864,55.92733822
Aeshna mixta,16.76009083,59.52468845
Aeshna mixta,12.08865838,57.66046394
Aeshna mixta,16.1931629,59.01792856
Aeshna mixta,13.74714067,56.00930148
Aeshna mixta,15.33785061,57.74643775
Aeshna mixta,12.08422684,57.6713805
Aeshna mixta,18.71515643,57.26649399
Aeshna mixta,13.16145017,56.00944567
Aeshna mixta,12.95463017,55.56362345
Aeshna mixta,13.55738207,55.95495592
Aeshna mixta,13.60544797,55.89260693
Aeshna mixta,16.63905488,59.57193272
Aeshna mixta,15.59031355,56.16427442
Aeshna mixta,16.49903419,56.27519735
Aeshna mixta,11.56374835,58.03013612
Aeshna mixta,12.31996389,57.02732406
Aeshna mixta,17.73472636,59.65487532
Aeshna mixta,18.50511035,57.30224574
Aeshna mixta,12.88768587,56.24308204
Aeshna mixta,17.5628035,60.59393883
Aeshna mixta,11.78662165,58.16514925
Aeshna mixta,11.74051241,57.64816314
Aeshna mixta,13.53163462,58.32866244
Aeshna mixta,14.08243058,55.83260484
Aeshna mixta,18.20075328,56.93746463
Aeshna mixta,13.13911849,55.56831647
Aeshna mixta,18.3450161,57.22266631
Aeshna mixta,16.9396425,59.05907293
Aeshna mixta,18.28682214,57.01846388
Aeshna mixta,18.12550923,56.91649261
Aeshna mixta,13.24826133,56.03747123
Aeshna mixta,18.72942192,57.38523734
Aeshna mixta,13.8245503,55.44471609
Aeshna mixta,13.77471462,55.45813831
Aeshna mixta,16.87496296,59.54009573
Aeshna mixta,17.55471764,60.65108209
Aeshna mixta,12.92575773,55.5249582
Aeshna mixta,12.25564568,57.07191082
Aeshna mixta,13.48325416,55.94307567
Aeshna mixta,18.14340654,57.45459872
Aeshna mixta,16.22446604,56.5947986
Aeshna mixta,13.43393282,55.91735089
Aeshna mixta,17.7482666,59.62964133
Aeshna mixta,13.55800158,55.67805151
Aeshna mixta,12.80448648,55.99458241
Aeshna mixta,12.82315358,56.24489307
Aeshna mixta,13.78310971,55.77961488
Aeshna mixta,17.68776395,59.32804689
Aeshna mixta,11.60393002,57.63317653
Aeshna mixta,12.44010709,57.9625905
Aeshna mixta,13.16814764,56.23128736
Aeshna mixta,18.90369759,59.97869238
Aeshna mixta,12.65830449,56.75963161
Aeshna mixta,16.99483401,57.10912793
Aeshna mixta,15.56324576,58.45436027
Aeshna mixta,18.40343144,59.02292066
Aeshna mixta,17.71034103,60.50783884
Aeshna mixta,17.58168503,59.7650604
Aeshna mixta,13.44873483,55.61310268
Aeshna mixta,14.50682176,58.7465609
Aeshna mixta,16.57687078,57.37072819
Aeshna mixta,16.2928672,59.27503824
Aeshna mixta,18.16710476,57.49392351
Aeshna mixta,12.5131837,56.89100769
Aeshna mixta,15.60428097,59.18264208
Aeshna mixta,17.66644135,59.49148672
Aeshna mixta,12.49057861,57.14150782
Aeshna mixta,12.13962923,57.66160051
Aeshna mixta,15.63688991,58.25947896
Aeshna mixta,15.82197083,56.14180022
Aeshna mixta,18.02141517,59.04240037
Aeshna mixta,12.9242468,55.57829273
Aeshna mixta,14.27790996,55.49777952
Aeshna mixta,13.37684814,55.9511644
Aeshna mixta,17.86820501,58.97461582
Aeshna mixta,13.07235484,56.04074308
Aeshna mixta,13.15787974,55.70782002
Aeshna mixta,13.23888834,55.69562709
Aeshna mixta,16.94975692,57.17993242
Aeshna mixta,13.35912304,55.95521613
Aeshna mixta,12.65442374,56.08522735
Aeshna mixta,12.34116162,57.01712614
Aeshna mixta,18.35333869,57.60107614
Aeshna mixta,17.57650639,59.85820047
Aeshna mixta,15.56158275,56.18829001
Aeshna mixta,14.06587518,55.93174373
Aeshna mixta,13.75014243,58.25188252
Aeshna mixta,13.26627679,55.90086996
Aeshna mixta,16.5395073,57.91098233
Aeshna mixta,17.65548068,59.66415027
Aeshna mixta,17.93735828,59.96726997
Aeshna mixta,13.87985823,55.53034422
Aeshna mixta,12.99885007,55.72773651
Aeshna mixta,13.23373402,55.68678177
Aeshna mixta,12.83363253,55.88946894
Aeshna mixta,14.45267065,57.34455765
Aeshna mixta,12.80465688,55.90782036
Aeshna mixta,16.19213466,59.7520846
Aeshna mixta,12.32113932,58.41216883
Aeshna mixta,12.92472515,55.53854816
Aeshna mixta,13.67607012,55.58337147
Aeshna mixta,15.26130902,59.12347107
Aeshna mixta,13.50031989,55.79222527
Aeshna mixta,16.62181934,56.58495963
Aeshna mixta,15.29507441,59.11318786
Aeshna mixta,12.8364913,55.3889348
Aeshna mixta,13.50703707,59.25681123
Aeshna mixta,12.74584213,56.88149412
Aeshna mixta,18.15616498,59.55376891
Aeshna mixta,16.21759804,56.63393213
Aeshna mixta,17.04891988,59.35187562
Aeshna mixta,15.05588218,59.31700584
Aeshna mixta,16.62024949,56.67609247
Aeshna mixta,17.96073105,59.39006134
Aeshna mixta,16.4977119,56.61835103
Aeshna mixta,17.61272472,58.8898251
Aeshna mixta,15.40508761,59.17784751
Aeshna mixta,15.3752738,59.16026338
Aeshna mixta,12.85080582,55.39313308
Aeshna mixta,15.34048652,59.12805626
Aeshna mixta,12.87089563,55.86609579
Aeshna mixta,15.28767675,59.12232868
Aeshna mixta,13.09958191,55.37819961
Aeshna mixta,13.19213879,55.71596817
Aeshna mixta,13.45834207,55.68627622
Aeshna mixta,14.02313722,55.70880978
Aeshna mixta,11.98758311,57.5053817
Aeshna mixta,12.92567389,56.39254533
Aeshna mixta,18.2776931,57.21025775
Aeshna mixta,18.40135905,57.28988691
Aeshna mixta,18.12183452,57.2601285
Aeshna mixta,13.10278673,55.72628551
Aeshna mixta,15.24539238,59.12794747
Aeshna mixta,15.15216469,59.16636488
Aeshna mixta,13.74813202,58.35912385
Aeshna mixta,15.18777249,59.24888391
Aeshna mixta,15.1123203,59.09646552
Aeshna mixta,15.11549243,59.11586063
Aeshna mixta,14.94453483,59.0822412
Aeshna mixta,13.90072808,55.82958788
Aeshna mixta,14.65451257,59.22213153
Aeshna mixta,14.68516221,59.27818391
Aeshna mixta,18.41272759,59.32643363
Aeshna mixta,12.85757594,55.88129605
Aeshna mixta,18.29542814,57.64552305
Aeshna mixta,14.04404917,55.92496297
Aeshna mixta,12.10430886,57.64693778
Aeshna mixta,18.7869998,59.27821864
Aeshna mixta,13.1211544,55.37464148
Aeshna mixta,11.24446987,58.42068225
Aeshna mixta,13.14566628,55.37631001
Aeshna mixta,15.03128132,59.11859339
Aeshna mixta,15.15952409,59.12793766
Aeshna mixta,15.22155366,59.10494633
Aeshna mixta,11.83204156,57.78886659
Aeshna mixta,18.3459217,57.68681332
Aeshna mixta,17.21976401,59.35209673
Aeshna mixta,14.71150177,58.91435242
Aeshna mixta,13.09507714,56.70486144
Aeshna mixta,12.50211417,58.51651475
Aeshna mixta,12.9393831,55.74919479
Aeshna mixta,15.59233987,58.39506695
Aeshna mixta,14.28192476,57.7887967
Aeshna mixta,16.62144963,59.59752489
Aeshna mixta,12.11286474,58.4332277
Aeshna mixta,15.401263,59.1635175
Aeshna mixta,12.70978957,56.22311897
Aeshna mixta,18.3518031,57.05666276
Aeshna mixta,17.66066237,60.62906512
Aeshna mixta,17.54559213,60.59967556
Aeshna mixta,12.21717578,58.46908141
Aeshna mixta,13.66733056,55.84278179
Aeshna mixta,15.81669308,56.15322829
Aeshna mixta,13.70541629,55.72606355
Aeshna mixta,12.55788452,57.07762045
Aeshna mixta,12.42812685,57.07166218
Aeshna mixta,18.22980611,56.96915048
Aeshna mixta,13.31869015,56.00885914
Aeshna mixta,12.82708836,56.40860569
Aeshna mixta,12.09306535,57.62886643
Aeshna mixta,16.52449671,56.48745912
Aeshna mixta,16.62286038,56.50320439
Aeshna mixta,11.21374743,58.33451256
Aeshna mixta,12.09327498,57.25051513
Aeshna mixta,15.4217387,59.18167413
Aeshna mixta,14.99908872,58.57429413
Aeshna mixta,11.96868018,58.57023887
Aeshna mixta,14.29859672,55.95446671
Aeshna mixta,15.62798296,56.18828511
Aeshna mixta,13.26232422,56.07636563
Aeshna mixta,13.13449014,55.74370282
Aeshna mixta,17.04153382,59.36011203
Aeshna mixta,15.29795415,59.02239631
Aeshna mixta,13.64030291,55.88912381
Aeshna mixta,16.24044471,56.62765074
Aeshna mixta,15.74855209,56.08047643
Aeshna mixta,12.82730723,56.09337083
Aeshna mixta,17.79090826,58.80031093
Aeshna mixta,13.60100455,56.15521478
Aeshna mixta,18.74158934,59.83829308
Aeshna mixta,13.17353539,55.66736046
Aeshna mixta,15.38021447,59.17213023
Aeshna mixta,16.4460233,57.01233042
Aeshna mixta,18.18242061,59.28493207
Aeshna mixta,13.3591244,55.33768809
Aeshna mixta,18.13159605,59.25479268
Aeshna mixta,16.65563239,56.56840291
Aeshna mixta,12.64582606,56.73157319
Aeshna mixta,12.7919344,56.16838008
Aeshna mixta,15.21360384,59.00005725
Aeshna mixta,13.06669306,55.53258463
Aeshna mixta,12.83183467,56.19067369
Aeshna mixta,13.64013627,56.01266992
Aeshna mixta,11.97024718,58.50393371
Aeshna mixta,14.82572294,56.89060308
Aeshna mixta,13.08308646,56.28465426
Aeshna mixta,12.75668534,56.17064807
Aeshna mixta,12.69113322,56.09872686
Aeshna mixta,13.73074566,55.88897518
Aeshna mixta,14.87271989,57.6437321
Aeshna mixta,15.85230167,56.13136968
Aeshna mixta,18.43740803,57.17281055
Aeshna mixta,15.71503835,58.03722444
Aeshna mixta,15.47994428,59.04721177
Aeshna mixta,15.37097215,59.01154777
Aeshna mixta,16.17752719,59.74410686
Aeshna mixta,15.16560551,59.28019237
Aeshna mixta,16.84855051,59.56939406
Aeshna mixta,13.04919242,56.14144423
Aeshna mixta,17.64052567,59.43655092
Aeshna mixta,18.40451209,60.16678439
Aeshna mixta,16.47063675,57.0809468
Aeshna mixta,13.40399989,55.68515937
Aeshna mixta,11.61017798,58.25222864
Aeshna mixta,14.8582732,59.04458298
Aeshna mixta,11.96357434,57.63683099
Aeshna mixta,12.86393666,55.4143503
Aeshna mixta,12.84957836,55.42067789
Aeshna mixta,13.18488372,55.70007994
Aeshna mixta,17.65941116,59.43131579
Aeshna mixta,12.0929673,57.39824124
Aeshna mixta,17.99458533,59.87040445
Aeshna mixta,14.24873304,55.67900094
Aeshna mixta,13.68383805,56.15480384
Aeshna mixta,13.96089968,55.71452622
Aeshna mixta,11.79632351,57.69795771
Aeshna mixta,14.47604462,56.60200326
Aeshna mixta,12.25638797,57.12619402
Aeshna mixta,16.53207235,56.31743023
Aeshna mixta,15.90185966,56.72815325
Aeshna mixta,12.98544002,56.06808552
Aeshna mixta,13.08876429,55.579998
Aeshna mixta,12.34899727,58.37915045
Aeshna mixta,13.64250987,57.22101306
Aeshna mixta,16.64508113,56.6192753
Aeshna mixta,13.15190907,56.15839046
Aeshna mixta,15.19932907,59.59114277
Aeshna mixta,12.90844646,56.41447994
Aeshna mixta,12.3916894,57.47437833
Aeshna mixta,13.13215317,56.15535252
Aeshna mixta,13.65716121,59.4000649
Aeshna mixta,16.23293431,59.47803605
Aeshna mixta,14.47367288,56.06922446
Aeshna mixta,18.06320591,59.21485024
Aeshna mixta,12.95612304,55.59899668
